timestamp_iso,timestamp_epoch,ground_truth_mps,student_mps,ground_truth_err_pct,student_err_pct
2025-12-09T15:28:25.519Z,1765294105.519562,5.690000,44.200000,1.591,
2025-12-09T15:28:25.569Z,1765294105.569562,5.710000,44.300000,1.579,
2025-12-09T15:28:25.619Z,1765294105.619562,5.720000,44.400000,1.574,
2025-12-09T15:28:25.669Z,1765294105.669562,5.730000,44.300000,1.568,
2025-12-09T15:28:25.719Z,1765294105.719562,5.730000,44.200000,1.568,
2025-12-09T15:28:25.769Z,1765294105.769562,5.720000,44.200000,1.574,
2025-12-09T15:28:25.819Z,1765294105.819562,5.590000,44.200000,1.648,
2025-12-09T15:28:25.869Z,1765294105.869562,5.540000,44.100000,1.678,
2025-12-09T15:28:25.919Z,1765294105.919562,5.470000,44.200000,1.721,
2025-12-09T15:28:25.969Z,1765294105.969562,5.410000,44.300000,1.759,
2025-12-09T15:28:26.019Z,1765294106.019562,5.380000,44.300000,1.779,
2025-12-09T15:28:26.069Z,1765294106.069562,5.350000,44.300000,1.799,
2025-12-09T15:28:26.119Z,1765294106.119562,5.370000,44.300000,1.786,
2025-12-09T15:28:26.169Z,1765294106.169562,5.600000,44.200000,1.642,
2025-12-09T15:28:26.219Z,1765294106.219562,5.730000,44.200000,1.568,
2025-12-09T15:28:26.269Z,1765294106.269562,5.870000,44.200000,1.494,
2025-12-09T15:28:26.319Z,1765294106.319562,5.970000,44.200000,1.445,
2025-12-09T15:28:26.369Z,1765294106.369562,6.060000,44.100000,1.402,
2025-12-09T15:28:26.419Z,1765294106.419562,6.110000,44.100000,1.379,
2025-12-09T15:28:26.469Z,1765294106.469562,6.140000,44.100000,1.366,
2025-12-09T15:28:26.519Z,1765294106.519562,6.020000,44.200000,1.421,
2025-12-09T15:28:26.569Z,1765294106.569562,5.930000,44.200000,1.464,
2025-12-09T15:28:26.619Z,1765294106.619562,5.840000,44.200000,1.510,
2025-12-09T15:28:26.669Z,1765294106.669562,5.750000,44.100000,1.558,
2025-12-09T15:28:26.719Z,1765294106.719562,5.700000,44.100000,1.585,
2025-12-09T15:28:26.769Z,1765294106.769562,5.660000,44.100000,1.607,
2025-12-09T15:28:26.819Z,1765294106.819562,5.630000,44.100000,1.625,
2025-12-09T15:28:26.869Z,1765294106.869562,5.640000,44.100000,1.619,
2025-12-09T15:28:26.919Z,1765294106.919562,5.660000,44.200000,1.607,
2025-12-09T15:28:26.969Z,1765294106.969562,5.680000,44.200000,1.596,
2025-12-09T15:28:27.019Z,1765294107.019562,5.690000,44.200000,1.591,
2025-12-09T15:28:27.069Z,1765294107.069562,5.700000,44.100000,1.585,
2025-12-09T15:28:27.119Z,1765294107.119562,5.710000,43.900000,1.579,
2025-12-09T15:28:27.169Z,1765294107.169562,5.710000,43.900000,1.579,
2025-12-09T15:28:27.219Z,1765294107.219562,5.720000,43.900000,1.574,
2025-12-09T15:28:27.269Z,1765294107.269562,5.740000,43.900000,1.563,
2025-12-09T15:28:27.319Z,1765294107.319562,5.750000,43.800000,1.558,
2025-12-09T15:28:27.369Z,1765294107.369562,5.760000,43.800000,1.552,
2025-12-09T15:28:27.419Z,1765294107.419562,5.760000,43.800000,1.552,
2025-12-09T15:28:27.469Z,1765294107.469562,5.770000,43.600000,1.547,
2025-12-09T15:28:27.519Z,1765294107.519562,5.770000,43.500000,1.547,
2025-12-09T15:28:27.569Z,1765294107.569562,5.790000,43.500000,1.536,
2025-12-09T15:28:27.619Z,1765294107.619562,5.830000,43.400000,1.515,
2025-12-09T15:28:27.669Z,1765294107.669562,5.880000,43.400000,1.489,
2025-12-09T15:28:27.719Z,1765294107.719562,5.910000,43.400000,1.474,
2025-12-09T15:28:27.769Z,1765294107.769562,5.930000,43.300000,1.464,
2025-12-09T15:28:27.819Z,1765294107.819562,5.950000,43.400000,1.455,
2025-12-09T15:28:27.869Z,1765294107.869562,5.960000,43.400000,1.450,
2025-12-09T15:28:27.919Z,1765294107.919562,5.960000,43.400000,1.450,
2025-12-09T15:28:27.969Z,1765294107.969562,5.930000,43.400000,1.464,
2025-12-09T15:28:28.019Z,1765294108.019562,5.890000,43.400000,1.484,
2025-12-09T15:28:28.069Z,1765294108.069562,5.870000,43.400000,1.494,
2025-12-09T15:28:28.119Z,1765294108.119562,5.850000,43.200000,1.505,
2025-12-09T15:28:28.169Z,1765294108.169562,5.830000,43.000000,1.515,
2025-12-09T15:28:28.219Z,1765294108.219562,5.820000,42.700000,1.520,
2025-12-09T15:28:28.269Z,1765294108.269562,5.810000,42.200000,1.526,
2025-12-09T15:28:28.319Z,1765294108.319562,5.770000,41.600000,1.547,
2025-12-09T15:28:28.369Z,1765294108.369562,5.730000,40.900000,1.568,
2025-12-09T15:28:28.419Z,1765294108.419562,5.690000,39.900000,1.591,
2025-12-09T15:28:28.469Z,1765294108.469562,5.670000,38.800000,1.602,
2025-12-09T15:28:28.519Z,1765294108.519562,5.650000,37.500000,1.613,
2025-12-09T15:28:28.569Z,1765294108.569562,5.640000,35.900000,1.619,
2025-12-09T15:28:28.619Z,1765294108.619562,5.630000,34.200000,1.625,
2025-12-09T15:28:28.669Z,1765294108.669562,5.590000,32.400000,1.648,
2025-12-09T15:28:28.719Z,1765294108.719562,5.540000,30.700000,1.678,
2025-12-09T15:28:28.769Z,1765294108.769562,5.510000,29.300000,1.696,
2025-12-09T15:28:28.819Z,1765294108.819562,5.490000,28.300000,1.709,
2025-12-09T15:28:28.869Z,1765294108.869562,5.470000,27.800000,1.721,
2025-12-09T15:28:28.919Z,1765294108.919562,5.450000,27.600000,1.734,
2025-12-09T15:28:28.969Z,1765294108.969562,5.440000,27.600000,1.740,
2025-12-09T15:28:29.019Z,1765294109.019562,5.340000,27.800000,1.806,
2025-12-09T15:28:29.069Z,1765294109.069562,5.120000,28.200000,1.964,
2025-12-09T15:28:29.119Z,1765294109.119562,4.950000,28.500000,2.102,
2025-12-09T15:28:29.169Z,1765294109.169562,4.820000,28.800000,2.217,
2025-12-09T15:28:29.219Z,1765294109.219562,4.720000,28.900000,2.311,
2025-12-09T15:28:29.269Z,1765294109.269562,4.640000,28.900000,2.392,
2025-12-09T15:28:29.319Z,1765294109.319562,4.580000,28.800000,2.455,
2025-12-09T15:28:29.369Z,1765294109.369562,4.510000,28.600000,2.532,
2025-12-09T15:28:29.419Z,1765294109.419562,4.390000,28.500000,2.672,
2025-12-09T15:28:29.469Z,1765294109.469562,4.300000,28.400000,2.785,
2025-12-09T15:28:29.519Z,1765294109.519562,4.230000,28.200000,2.878,
2025-12-09T15:28:29.569Z,1765294109.569562,4.170000,28.100000,2.961,
2025-12-09T15:28:29.619Z,1765294109.619562,4.120000,28.100000,3.034,
2025-12-09T15:28:29.669Z,1765294109.669562,4.090000,28.000000,3.078,
2025-12-09T15:28:29.719Z,1765294109.719562,4.060000,27.900000,3.124,
2025-12-09T15:28:29.769Z,1765294109.769562,4.090000,27.800000,3.078,
2025-12-09T15:28:29.819Z,1765294109.819562,4.110000,27.800000,3.048,
2025-12-09T15:28:29.869Z,1765294109.869562,4.130000,27.800000,3.019,
2025-12-09T15:28:29.919Z,1765294109.919562,4.140000,27.800000,3.004,
2025-12-09T15:28:29.969Z,1765294109.969562,4.150000,27.700000,2.990,
2025-12-09T15:28:30.019Z,1765294110.019562,4.160000,27.700000,2.976,
2025-12-09T15:28:30.069Z,1765294110.069562,4.160000,27.600000,2.976,
2025-12-09T15:28:30.119Z,1765294110.119562,4.170000,27.400000,2.961,
2025-12-09T15:28:30.169Z,1765294110.169562,4.180000,27.400000,2.947,
2025-12-09T15:28:30.219Z,1765294110.219562,4.190000,27.300000,2.933,
2025-12-09T15:28:30.269Z,1765294110.269562,4.190000,27.200000,2.933,
2025-12-09T15:28:30.319Z,1765294110.319562,4.190000,27.100000,2.933,
2025-12-09T15:28:30.369Z,1765294110.369562,4.200000,27.100000,2.919,
2025-12-09T15:28:30.419Z,1765294110.419562,4.200000,27.000000,2.919,
2025-12-09T15:28:30.469Z,1765294110.469562,4.160000,26.900000,2.976,
2025-12-09T15:28:30.519Z,1765294110.519562,4.090000,26.800000,3.078,
2025-12-09T15:28:30.569Z,1765294110.569562,4.040000,26.700000,3.155,
2025-12-09T15:28:30.619Z,1765294110.619562,4.010000,26.700000,3.202,
